EID,type,material,stress_landing,stress_taxi,stress_lateral,stress_vertical,stress_pressurization,life,log_life
12984,skin,1,6.497604,5.595446,3.45867,4.560064,0.578299,3949.697466375,3.59656383139462
12985,skin,1,7.886365,6.739729,4.299421,5.567036,0.507227,675.77589120125,2.8298026939422387
12986,skin,1,4.087178,3.546204,2.739382,3.176729,1.095194,139300.225295,5.143951818823792
12987,skin,1,4.726828,4.123156,3.081516,3.423413,0.429108,30720.995524125,4.487435285045306
12988,skin,1,0.944046,0.335668,9.94919,9.964687,10.38475,7.15324560245,0.8545031365441699
12989,skin,1,2.061177,1.764397,2.200587,2.196627,0.809082,2183101.0144875,6.339073831457897
12990,skin,1,0.723208,0.643501,1.194245,0.908433,0.355796,937354159.5875,8.971903710945462
12991,skin,1,2.467591,2.142815,1.959731,2.123938,1.00255,4122105.7337875,6.615119127426582
12992,skin,1,0.704716,0.583736,3.175585,2.98938,2.47614,96819.35679875,4.985962193160463
12993,skin,1,0.464312,1.08968,5.72462,3.782196,3.229416,2711.1275999125,3.433149958242155
12994,skin,1,-3.599069,-3.957397,-0.445875,0.0769548,2.911879,2182.784522175,3.3390108655995534
12995,skin,1,0.453594,0.311672,21.52705,21.79485,21.58483,0.26245878428125,-0.5809388871708195
12996,skin,1,0.116507,0.0842573,6.707408,6.591877,6.624047,116.38438393,2.0658947120320743
12997,skin,1,-2.397077,-2.583539,2.301802,1.591766,3.33954,7862.72236805,3.8955729410417446
12998,skin,1,-2.203962,-2.522757,3.771505,1.384103,4.637762,1112.04751124,3.0461233424875602
12999,skin,1,-3.205033,-2.714647,1.43735,-0.0818678,1.605399,980778.2134775,5.9915708100785094
13000,skin,1,0.975801,0.3439,0.564375,0.175717,1.596609,19081300.708625,7.280607975783411
13001,skin,1,4.114782,2.92398,4.467458,3.569744,4.82169,2570.7260465625,3.4100557978387234
13002,skin,1,-1.109239,-1.509903,3.955499,1.633809,5.513274,548.4791722475,2.7391601404800605
13003,skin,1,-2.53815,-2.819923,3.909989,1.477705,5.120932,510.77487723875,2.70822952808844
13004,skin,1,-2.509398,-2.664526,4.144497,1.039049,5.696466,251.84507742375,2.4011334665354207
13005,skin,1,-1.016093,-1.480168,4.055916,1.734589,5.406742,668.3254460975,2.8249879969449494
13006,skin,1,-1.474693,-1.735626,3.61979,0.923982,4.967469,1032.803950555,3.0140178904715276
13007,skin,1,0.109236,-0.351323,5.439328,3.713342,6.611966,210.54125973375,2.3233372171255984
13008,skin,1,-2.318432,-2.405011,6.751962,2.620493,8.766553,17.979189827625,1.254770117802144
13009,skin,1,-0.992885,-1.512915,7.809999,5.467633,9.073651,16.813315261375,1.2256533563759096
13010,skin,1,-2.287019,-2.277951,6.530581,2.631206,7.972225,30.962570398625,1.4908370070367554
13011,skin,1,0.185166,-0.351938,7.69755,5.653869,8.402707,31.86350127025,1.5032934958468696
13012,skin,1,-0.872607,-0.599771,6.400098,2.548075,7.233982,94.52092955875,1.9755279840167281
13013,skin,1,3.431988,3.002581,5.850142,5.159726,5.995818,639.09843293,2.8055677526593548
13014,skin,1,5.555277,4.493038,6.073572,7.134985,5.850254,156.87424127,2.195551638343525
13015,skin,1,3.79589,2.80443,7.448054,7.485155,7.294838,67.44900971925,1.8289755777792736
13016,skin,1,0.0269265,-0.403716,8.46234,6.19136,8.080526,32.869517990375,1.5167933354885232
13017,skin,1,2.063913,1.195463,8.44199,7.100737,7.692127,43.116556484625,1.6346440685181216
13018,skin,1,-0.529251,-0.859128,10.01474,6.750273,8.536878,17.309006489375,1.2382721407485913
13019,skin,1,1.890114,1.018611,8.337652,6.860799,6.918549,57.310395203125,1.7582334032918905
13020,skin,1,0.145182,-0.226268,8.071133,5.62322,6.222119,96.006108463375,1.9822988662431034
13021,skin,1,1.582772,0.919796,9.465502,7.198304,7.198647,31.421537191125,1.49722742759425
13022,skin,1,0.785352,0.572337,10.81114,7.550882,7.370021,16.991191451125,1.2302238334015183
13023,skin,1,2.322834,1.672509,9.361676,7.4943,6.3044,34.375904460625,1.5362541336627846
13024,skin,1,1.919352,1.601338,9.402953,7.034761,5.743622,41.619773891625,1.6192997164838177
13025,skin,1,3.277237,2.66725,10.77108,8.289742,6.315386,17.6693963105,1.2472217117310218
13026,skin,1,3.982345,3.004705,7.725176,6.848117,4.569066,148.4096156225,2.1714620402725546
13027,skin,1,5.115159,4.803422,8.089048,6.848338,3.480282,131.84087308875,2.1200500703874066
13028,skin,1,5.201971,4.400192,6.733821,6.723748,3.640351,292.96665661625,2.466818194853792
13029,skin,1,7.235142,6.710192,7.212486,6.524089,2.312256,262.61947375,2.419326926736686
13030,skin,1,7.099404,6.078388,6.936653,7.287073,3.419014,166.95230243625,2.222592412779208
13031,skin,1,10.01822,8.91863,6.532495,6.645208,2.271985,183.9953555025,2.2648068604818556
13032,skin,1,6.96336,5.779904,7.485089,8.336056,4.676776,53.996114472,1.7323625093769934
13033,skin,1,8.46601,7.286247,4.919597,5.504512,0.947564,655.93390879875,2.816860082531147
13034,skin,1,8.309377,6.824421,6.988968,7.969397,3.365298,84.957103848875,1.9291996990776628
13035,skin,1,9.005878,7.753565,3.045797,3.8117,0.591413,638.25403365625,2.8049935681517533
13036,skin,1,8.28636,6.842688,4.306154,5.313457,1.545034,1084.48720905375,3.0352244341094243
13037,skin,1,5.864612,4.828918,1.747279,2.518877,0.0660896,24212.4926745,4.384039502331206
13038,skin,1,5.434147,4.296036,3.173302,4.168334,1.285921,14904.365811375,4.173313501302566
13039,skin,1,2.599336,1.95916,0.816756,1.565488,0.344023,16822818.460125,7.2258987583547185
13040,skin,1,1.126025,0.851185,-1.742385,-1.092478,-0.59909,735149644.39875,8.866375751494587
13041,skin,1,3.60235,2.906985,0.180187,0.926683,0.366247,1181517.2559575,6.072440068848113
13042,skin,1,0.625568,0.348589,0.832156,1.490297,1.263996,18344383.09775,7.2635031114722945
13043,skin,1,0.447273,0.149188,1.180192,2.191119,2.161361,195483.86229625,5.291110911067093
13044,skin,1,4.505274,3.291657,1.405036,2.796127,2.820349,23313.869058,4.367614352933004
13045,skin,1,0.319369,0.365394,25.9758,25.71553,25.45365,0.138710594565,-0.8578903667176498
13046,skin,1,-0.00837888,0.00113903,6.159543,6.293398,6.655325,101.33431032675,2.0057565160680806
13047,skin,1,-2.503478,-2.704405,1.274525,1.351737,3.299548,6830.2270639375,3.834435141598947
13048,skin,1,-2.883703,-2.867829,0.786256,1.449142,4.693721,309.7309520375,2.4909846074472273
13049,skin,1,-1.328251,-1.713806,0.269715,0.520667,1.628833,696100.2982675,5.842671819848852
13050,skin,1,0.550462,1.181089,0.99631,0.0197426,1.553626,6815162.809825,6.833476235308479
13051,skin,1,2.172775,3.065325,6.172738,3.666227,4.851602,1648.8219960375,3.217173772496284
13052,skin,1,-1.456671,-1.484551,2.496999,1.747015,5.510354,232.80303008625,2.366988628646124
13053,skin,1,-2.560867,-2.853369,0.898492,1.365323,5.088122,167.2012879875,2.223239618579729
13054,skin,1,-2.431582,-2.732252,0.194624,0.942838,5.689457,69.396020419125,1.8413345661382963
13055,skin,1,-1.22295,-1.375601,1.622035,1.797004,5.437531,212.72241109,2.327813246837369
13056,skin,1,-1.403879,-1.675117,0.77518,0.856268,4.953716,251.86591155375,2.4011693924846154
13057,skin,1,-0.16588,-0.35978,3.357,3.66249,6.623664,92.20093825475,1.9647353405415604
13058,skin,1,-1.893394,-2.41084,1.437116,2.518512,8.782108,5.832013146125,0.7658184942679276
13059,skin,1,-0.985294,-1.554159,4.582483,5.382436,9.084794,9.517891886325,0.9785407673424256
13060,skin,1,-1.714841,-2.315855,1.259337,2.531317,7.977588,9.51939694935,0.9786094368440208
13061,skin,1,0.136711,-0.411847,4.775757,5.577357,8.400787,17.1753632665,1.2349059313483566
13062,skin,1,-0.453013,-0.631693,1.783619,2.432908,7.233943,21.829303187375,1.3390398728274213
13063,skin,1,2.73536,2.913902,5.622198,5.122118,5.990179,245.79237502625,2.3905684060712318
13064,skin,1,4.330134,4.396342,8.163926,7.156207,5.860641,81.69132083775,1.9121759180685491
13065,skin,1,3.082683,2.741276,7.872129,7.526891,7.307318,46.37671811175,1.666300012167697
13066,skin,1,0.545649,-0.465932,4.360805,6.208847,8.110992,15.722372075375,1.1965180697904878
13067,skin,1,2.075405,1.118545,5.98016,7.09223,7.689736,28.01954811325,1.4474611268989173
13068,skin,1,0.450441,-0.908308,4.077605,6.77191,8.581599,9.3314957920625,0.9699512645579768
13069,skin,1,2.066236,0.889717,5.357396,6.886108,6.95348,44.51098069625,1.648467163059826
13070,skin,1,1.009713,-0.370804,3.174637,5.541651,6.216619,60.16770613875,1.779363454565066
13071,skin,1,2.420248,0.967741,4.873389,7.239537,7.160156,29.346374311375,1.4675544526422577
13072,skin,1,2.10784,0.492631,3.885245,7.430631,7.309978,18.865302494875,1.2756637732688867
13073,skin,1,3.306627,1.776503,4.875609,7.563483,6.250071,61.72079105325,1.7904314836234465
13074,skin,1,3.247527,1.604507,3.734508,6.983625,5.655843,97.88373693425,1.9907105411757067
13075,skin,1,4.434033,2.682434,5.05479,8.294991,6.235893,39.039161439375,1.591500480455631
13076,skin,1,4.224498,3.013483,5.708073,6.884197,4.52708,212.061039605,2.326460886155482
13077,skin,1,5.92884,4.841963,3.831149,6.871486,3.409238,296.7555233725,2.4723988110230044
13078,skin,1,5.527702,4.445475,5.166018,6.777164,3.616162,312.83113500875,2.4953099703775306
13079,skin,1,7.747699,6.772753,3.916659,6.557567,2.25681,453.82275831,2.656886271100745
13080,skin,1,7.283023,6.144905,5.594778,7.350945,3.393748,170.9049530375,2.232754649295834
13081,skin,1,10.22842,9.010955,4.207304,6.706527,2.240763,185.05211168125,2.2672940453148476
13082,skin,1,6.918853,5.844906,7.184258,8.427826,4.674127,51.824341856375,1.7145337954748308
13083,skin,1,8.392382,7.363819,3.810458,5.559216,0.893152,657.35028118625,2.817796853041896
13084,skin,1,8.128541,6.898193,6.586455,8.043461,3.337173,82.005533838,1.9138431601180572
13085,skin,1,8.743516,7.853271,2.504303,3.864362,0.55278,598.007494795,2.776706627011344
13086,skin,1,7.955243,6.931059,4.156472,5.377029,1.518465,1013.15392852375,3.0056754327540904
13087,skin,1,5.526512,4.89959,1.835831,2.543592,0.0332748,22838.8997145,4.358675177532157
13088,skin,1,5.000698,4.35171,3.742916,4.158165,1.22188,13504.41946125,4.130475919127331
13089,skin,1,2.322302,2.000257,1.858646,1.684521,0.441412,7041478.871425,6.847663880484351
13090,skin,1,0.814221,0.878925,-0.421912,-1.101449,-0.596132,675050801.055,8.829336456960917
13091,skin,1,3.232566,2.928348,1.015137,1.040833,0.453126,1440928.2242625,6.158642348209488
13092,skin,1,0.412091,0.377504,2.168314,1.551268,1.273433,6350487.2410375,6.80280704780788
13093,skin,1,-0.846751,-0.791064,2.351085,1.469941,2.003994,659038.81389625,5.8189109929924445
13094,skin,1,1.94391,2.933874,4.440274,2.654239,2.805557,27810.644663625,4.444211056128093
13095,skin,1,0.550454,0.355394,25.40114,25.76691,25.51346,0.13916078134375,-0.856483141491519
13096,skin,1,0.0644105,-0.00223996,6.746245,6.267467,6.608547,128.50444542125,2.1089181517025253
13097,skin,1,0.704152,0.288659,1.700061,2.436198,2.33141,192176.5234375,5.283700332529791
13098,skin,1,3.715356,3.197988,2.481614,4.474645,2.621151,7319.6386072625,3.864489639153173
13099,skin,1,-0.683167,-1.112058,1.318469,1.699762,2.792792,27233.8319375,4.435108753063279
13100,skin,1,-1.522901,-1.893055,4.685302,3.040023,5.070175,647.53432345875,2.811262793747356
13101,skin,1,-2.431017,-2.855672,-0.0800304,-1.275407,1.434155,2407394.084625,6.381547189057312
13102,skin,1,4.124238,3.428255,4.855955,6.934535,4.954764,161.15655726875,2.207247981134094
13103,skin,1,0.943558,-0.0549197,0.998554,0.910488,2.046856,2746293.6054125,6.438746965673558
13104,skin,1,0.26907,-0.647084,3.693928,2.478031,4.948471,2104.9913457,3.323250314650328
13105,skin,1,-1.795658,-2.499597,3.459747,1.928064,4.893312,842.47390877375,2.925556459749847
13106,skin,1,-1.628388,-2.256381,4.533014,2.944587,6.101086,190.71068737,2.2803750314611153
13107,skin,1,-1.558135,-2.045079,4.309868,2.645736,5.642825,374.93639535125,2.5739575997521067
13108,skin,1,-0.387773,-1.052581,5.380571,4.588913,6.610184,156.3130868225,2.1939953394835032
13109,skin,1,-0.977393,-1.592818,5.688937,3.564646,7.123244,77.780967224375,1.8908733393976718
13110,skin,1,-0.623025,-1.496013,6.676337,4.562068,8.419631,29.627849526625,1.4717001302983639
13111,skin,1,-0.00984447,-0.919816,7.434855,5.403434,8.685995,23.918909301875,1.3787413720146633
13112,skin,1,0.436374,-0.382231,6.710938,5.039805,7.950293,52.717279692125,1.7219529917760095
13113,skin,1,1.319088,0.41856,7.45492,5.765577,8.261541,37.474763653125,1.5737389025085142
13114,skin,1,3.592154,2.649176,6.549654,6.155923,7.233597,119.315192745375,2.076695747152189
13115,skin,1,5.236017,4.237307,5.285721,6.024572,5.857233,726.84946081125,2.861444472607547
13116,skin,1,2.179772,1.819286,5.5768,4.065333,5.856151,605.36926468375,2.7820203675338466
13117,skin,1,-0.604167,-0.627048,7.025674,4.404579,7.200213,73.98971213625,1.8691713376625214
13118,skin,1,1.156899,0.455874,8.184049,5.128539,7.951069,39.29979624625,1.594390298737801
13119,skin,1,1.264623,0.510536,7.789436,5.083185,7.517371,58.67407214975,1.7684462305513335
13120,skin,1,3.576155,2.537387,8.753275,5.413307,8.029865,40.874494192625,1.6114523914613446
13121,skin,1,2.863248,1.987833,7.362247,4.712514,6.652858,162.31613156,2.2103616837162368
13122,skin,1,0.791551,0.388621,7.433425,5.164024,5.898284,212.60228150625,2.3275679207717475
13123,skin,1,0.613453,0.112171,7.843376,5.838816,6.319453,102.601008773375,2.011151630781222
13124,skin,1,1.837489,1.087642,7.673233,4.842155,5.901321,194.95558534125,2.289935681935582
13125,skin,1,1.862102,1.078734,7.200938,4.597638,5.384445,361.80649548875,2.558476359454693
13126,skin,1,1.81574,1.155802,5.714203,4.338989,4.123871,1949.346735175,3.289889095033429
13127,skin,1,2.503412,2.119117,7.646128,5.693845,4.566274,245.9031793775,2.3907641439366745
13128,skin,1,3.602287,3.252947,8.586992,6.192442,3.970274,103.525453723,2.0150471425693772
13129,skin,1,3.286218,3.142883,6.211498,4.771033,2.575077,1846.0477279375,3.266242925136228
13130,skin,1,4.948791,4.505961,6.135073,5.262174,2.044962,1152.845223085,3.061771004369994
13131,skin,1,4.271999,4.353498,5.395424,5.099797,2.866308,2392.16635265,3.3787913774592955
13132,skin,1,5.622313,5.023179,6.126777,5.846857,2.563503,827.11851658,2.917567743420652
13133,skin,1,4.741737,4.629864,6.570472,6.778588,4.515358,225.58792705375,2.35331585349288
13134,skin,1,7.314743,6.367176,4.744229,4.755519,0.629116,1696.3365153625,3.229512010814515
13135,skin,1,4.783032,4.095875,4.603237,4.87018,2.105762,4298.3814241875,3.6333049507250013
13136,skin,1,4.621273,3.681367,4.850971,5.219532,2.401478,2509.907272375,3.399657676923369
13137,skin,1,2.569507,2.9208,5.138833,5.426283,4.683058,1021.6555186825,3.00930448527563
13138,skin,1,2.107626,2.021022,5.316058,5.593257,5.845725,418.90971774,2.6221204351091467
13139,skin,1,2.512829,1.896885,2.415782,2.629921,3.215855,32664.43237325,4.51407511563138
13140,skin,1,3.256666,2.456965,1.276527,1.392921,2.345487,314776.41191875,5.498002180620493
13141,skin,1,1.364358,1.012167,-0.24603,0.0291875,0.590078,1064698647.20375,9.027226702257055
13142,skin,1,0.563255,0.422665,-1.673089,-1.036397,-0.860662,157450613343.75,11.197144356755905
13143,skin,1,1.288985,0.983251,0.239534,0.487117,0.614991,1635680287.775,9.213698419858494
13144,skin,1,0.335662,0.173434,0.52941,0.573107,1.103105,161972401.23625,8.209441020641995
13145,skin,1,9.998798,8.544871,4.104993,9.281001,4.042548,25.34787223425,1.4039415094008094
13146,skin,1,5.351144,4.111425,2.183982,4.791092,2.635977,4820.7802926125,3.6831173389336755
13147,skin,1,0.25619,0.317704,26.25305,25.97501,25.75821,0.13318581736375,-0.8755420196747459
13148,skin,1,0.0329492,0.0425761,5.684976,5.640717,5.679749,446.7695624025,2.6500835777584424
13149,skin,1,-0.989182,-0.98392,3.164001,1.922381,2.829047,66910.259038125,4.825492711221689
13150,skin,1,-1.297184,-1.233693,3.902372,3.421778,5.191965,450.4867389175,2.653682011075968
13151,skin,1,-2.635264,-2.581691,-0.374063,-0.937724,1.500514,726675.999655,5.861340816737195
13152,skin,1,0.164086,0.547567,3.382685,2.429803,2.360765,145257.62347625,5.162138934499796
13153,skin,1,-0.318218,0.300618,2.548609,1.233888,2.08265,740302.67059875,5.869409316077067
13154,skin,1,-0.738384,-0.395261,3.431851,2.640182,4.934287,705.54992378,2.848527749281111
13155,skin,1,-2.188093,-2.199794,2.399773,2.047728,4.879022,443.60570982375,2.6469971274883672
13156,skin,1,-1.518041,-1.647304,3.369741,3.205999,6.0601,116.048991624875,2.064641371128385
13157,skin,1,-1.973609,-2.269951,2.208177,2.40769,5.642119,151.9878738125,2.1818089396132154
13158,skin,1,-1.086033,-1.414652,4.340473,4.309471,6.552829,81.91299090125,1.9133527836813038
13159,skin,1,-1.132967,-1.578977,3.072599,3.47248,7.135085,35.254056616375,1.5472090976321395
13160,skin,1,-0.902928,-1.496394,4.139151,4.493353,8.42767,12.756553844,1.1057333664953062
13161,skin,1,-0.34016,-0.94277,4.791896,5.301869,8.682135,12.4920986071375,1.0966354037015065
13162,skin,1,0.17881,-0.40065,4.650385,4.989562,7.951241,20.15137417725,1.3043046672139886
13163,skin,1,0.969622,0.406137,5.280437,5.691686,8.252542,18.685762681125,1.2715108287815469
13164,skin,1,2.853053,2.666378,6.590309,6.198258,7.242867,39.86669764725,1.6006102624249825
13165,skin,1,4.248866,4.299398,7.110961,6.175008,5.885043,185.4435444175,2.2682117194513314
13166,skin,1,2.07657,1.855029,4.474765,4.29288,5.902626,198.88538256375,2.298602865049091
13167,skin,1,0.0261797,-0.624409,3.065917,4.400706,7.20774,33.302630124,1.5224785339037181
13168,skin,1,1.356506,0.463271,3.526326,5.071167,7.975561,14.398423125,1.1583149319834434
13169,skin,1,1.506027,0.523175,3.460039,4.98778,7.515674,22.729906320875,1.3565976458256792
13170,skin,1,3.083102,2.584725,5.05278,5.423501,8.106833,12.0200723010875,1.079907079968626
13171,skin,1,2.69086,2.01348,3.807298,4.654766,6.649337,48.67783227075,1.6873312299151915
13172,skin,1,1.692747,0.347117,2.876962,5.090117,5.918997,121.739525837,2.085431605887702
13173,skin,1,1.66786,0.0944026,3.769293,5.787088,6.272711,83.502810212125,1.921701091520511
13174,skin,1,1.92289,0.991849,3.247096,4.828227,5.997299,65.706382481875,1.8176075574141146
13175,skin,1,1.993945,1.062303,2.988205,4.602085,5.414022,146.09650139375,2.164639815909782
13176,skin,1,2.256027,1.132433,2.881797,4.266009,4.074724,1980.9559295375,3.2968748138668773
13177,skin,1,3.39759,2.143107,2.9874,5.657716,4.513444,576.8401854025,2.761055507763106
13178,skin,1,4.803027,3.296461,2.829347,6.137884,3.879136,596.00323828,2.7752486194102266
13179,skin,1,3.817339,3.184086,2.984284,4.738891,2.508097,5579.6052790875,3.746603476504307
13180,skin,1,5.604591,4.562121,2.76078,5.2371,1.973888,2712.081119125,3.433302675261949
13181,skin,1,4.700041,4.40277,3.705848,5.090027,2.829737,2979.344411475,3.4741207104514613
13182,skin,1,6.048336,5.083311,3.924247,5.852436,2.511913,1093.02445728875,3.0386298797417535
13183,skin,1,4.976779,4.684743,5.726596,6.809575,4.505254,227.59109945375,2.357155273831532
13184,skin,1,7.637352,6.4402,2.67619,4.800846,0.579886,1860.995059175,3.2697452201077244
13185,skin,1,4.949288,4.14119,3.726713,4.911548,2.084646,4403.21971425,3.6437703566622632
13186,skin,1,4.788135,3.722233,4.113667,5.278577,2.402516,2469.67777165,3.3926402928858574
13187,skin,1,2.517303,2.970677,5.241216,5.465644,4.700523,971.64489236,2.9875075720592226
13188,skin,1,2.091388,2.054513,5.847583,5.618671,5.863488,467.90578722625,2.6701584167349943
13189,skin,1,2.511038,1.930642,3.075094,2.648258,3.174099,46871.3107455,4.670907098636025
13190,skin,1,3.136583,2.49243,1.974463,1.376183,2.262478,520632.25579625,5.716531071342104
13191,skin,1,1.240624,1.02659,0.719289,0.0632973,0.629324,3968869858.2625,9.598666858351578
13192,skin,1,0.473906,0.421212,-0.00346904,-0.938798,-0.843997,141367171213.75,11.150348567763317
13193,skin,1,1.300775,1.019412,0.98607,0.600849,0.682743,2803292793.175,9.447668460521399
13194,skin,1,0.194883,0.16901,0.930581,0.575579,1.119146,353053083.645,8.547840009073
13195,skin,1,2.900101,3.248567,5.849577,4.473271,2.613311,1883.99831345,3.2750805096778315
13196,skin,1,3.281649,4.224999,6.925313,4.80777,2.593608,707.4172084075,2.8496756201175786
13197,skin,1,0.468256,0.307148,25.65113,26.01389,25.81137,0.13348879732375,-0.8745551797273006
13198,skin,1,0.10267,0.0384482,5.692575,5.668312,5.70211,444.83138271875,2.6481954189984522
13199,skin,1,-1.769438,-2.001254,-0.807463,-0.70353,0.893201,41132013.578,7.61417997049651
